customer_key,customer_id,first_name,last_name,email,loyalty_status,segment,region
4181,CUST04181,Scott,Wright,rosskayla@example.com,Bronze,Standard,West
4182,CUST04182,Brent,Brandt,aallen@example.com,Platinum,Wholesale,East
4183,CUST04183,Karen,Taylor,kennethsmith@example.org,Silver,Premium,West
4184,CUST04184,John,Macias,andersondavid@example.org,Platinum,Premium,South
4185,CUST04185,Carrie,Castillo,vincenterickson@example.com,Bronze,Standard,North
4186,CUST04186,Michael,Martinez,garrisoncaitlin@example.org,Bronze,Premium,East
4187,CUST04187,Rebekah,Reed,bradleybriana@example.net,Silver,Wholesale,West
4188,CUST04188,Christina,Duncan,amysteele@example.org,Platinum,Wholesale,South
4189,CUST04189,Carolyn,Solis,smckinney@example.com,Gold,Premium,East
4190,CUST04190,Nicole,King,ashleywood@example.org,Bronze,Standard,North
4191,CUST04191,Mark,Jones,gblackwell@example.net,Platinum,Wholesale,South
4192,CUST04192,Mark,Logan,lindsey44@example.org,Silver,Standard,South
4193,CUST04193,Stephen,Aguirre,adamslisa@example.net,Gold,Standard,East
4194,CUST04194,Madison,Barnes,nataliehoward@example.com,Bronze,Premium,North
4195,CUST04195,Michael,Fisher,yortega@example.net,Bronze,Standard,South
4196,CUST04196,Joseph,Moody,thorntonjennifer@example.net,Platinum,Premium,West
4197,CUST04197,Bryan,Hammond,jamesperez@example.org,Silver,Wholesale,East
4198,CUST04198,Vanessa,Mercado,jferguson@example.org,Gold,Standard,North
4199,CUST04199,Rebecca,Brown,emilycollins@example.com,Silver,Standard,South
4200,CUST04200,Rebecca,Hill,anabond@example.net,Bronze,Wholesale,South
4201,CUST04201,Douglas,Tran,jeffery76@example.org,Bronze,Standard,West
4202,CUST04202,Christina,Blankenship,dprice@example.net,Bronze,Premium,South
4203,CUST04203,Jasmin,Calderon,smithmark@example.net,Silver,Premium,North
4204,CUST04204,Randall,Browning,ngomez@example.com,Platinum,Wholesale,East
4205,CUST04205,Karen,Mitchell,donaldfox@example.org,Gold,Wholesale,East
4206,CUST04206,Anthony,Wagner,csmall@example.org,Silver,Wholesale,East
4207,CUST04207,Robin,Johnson,edwardssharon@example.org,Silver,Standard,North
4208,CUST04208,Teresa,Watkins,mcdowelltyler@example.com,Silver,Standard,East
4209,CUST04209,Megan,Collier,matthew08@example.com,Platinum,Premium,West
4210,CUST04210,Michael,Luna,kevindavis@example.com,Platinum,Wholesale,West
4211,CUST04211,Sarah,Adams,martinwillie@example.com,Platinum,Wholesale,East
4212,CUST04212,Teresa,Brooks,johnsongregory@example.com,Gold,Wholesale,South
4213,CUST04213,Bradley,Smith,lorraine12@example.net,Gold,Premium,East
4214,CUST04214,Janet,Baker,angela96@example.net,Gold,Wholesale,West
4215,CUST04215,Shelby,Wilkerson,kelliwilliams@example.net,Silver,Wholesale,East
4216,CUST04216,Jason,Hunter,brewerderek@example.org,Silver,Premium,East
4217,CUST04217,Mary,Padilla,melissa47@example.org,Platinum,Premium,West
4218,CUST04218,Lisa,Barrett,andersongregory@example.org,Gold,Wholesale,West
4219,CUST04219,Mia,Khan,henrysandy@example.com,Silver,Wholesale,South
4220,CUST04220,Joseph,Conley,sfletcher@example.org,Platinum,Standard,South
4221,CUST04221,Nicholas,Campbell,ianmay@example.org,Silver,Premium,West
4222,CUST04222,Christian,Winters,johnneal@example.org,Gold,Standard,North
4223,CUST04223,Patricia,Wood,stevenjohnson@example.net,Gold,Premium,East
4224,CUST04224,Jonathan,Wade,markfleming@example.com,Gold,Premium,West
4225,CUST04225,Latoya,Brown,smithamanda@example.net,Bronze,Wholesale,East
4226,CUST04226,Sandra,Mathis,phammackenzie@example.com,Platinum,Premium,East
4227,CUST04227,Brian,Day,christophergibson@example.com,Platinum,Standard,South
4228,CUST04228,Paula,Parks,vgriffith@example.com,Bronze,Premium,South
4229,CUST04229,Jason,Barnes,colealexandra@example.org,Platinum,Standard,South
4230,CUST04230,Brian,Morales,jpoole@example.net,Gold,Standard,East
4231,CUST04231,Stephen,Wong,sdavidson@example.org,Bronze,Wholesale,North
4232,CUST04232,Kimberly,Moore,vaughanjacqueline@example.net,Gold,Premium,East
4233,CUST04233,David,Goodman,debra86@example.com,Bronze,Standard,South
4234,CUST04234,Francis,Williams,kelsey12@example.com,Platinum,Standard,South
4235,CUST04235,Ashley,Hunter,matthewpatel@example.net,Bronze,Premium,North
4236,CUST04236,Larry,Hurst,howard31@example.com,Gold,Standard,West
4237,CUST04237,Nichole,Martinez,danjennings@example.org,Bronze,Standard,East
4238,CUST04238,Joel,Hall,wallacekathy@example.org,Silver,Wholesale,North
4239,CUST04239,Jeffrey,Hatfield,saracuevas@example.org,Gold,Standard,West
4240,CUST04240,Cody,Davies,briankennedy@example.net,Silver,Premium,North
4241,CUST04241,Alicia,Strickland,tsanders@example.com,Gold,Premium,East
4242,CUST04242,Julie,Kramer,danielperez@example.com,Bronze,Wholesale,North
4243,CUST04243,Matthew,Tucker,emartin@example.com,Gold,Standard,East
4244,CUST04244,Martin,Jones,hoffmantimothy@example.org,Gold,Premium,West
4245,CUST04245,Kenneth,Brown,kennethjoseph@example.net,Gold,Wholesale,East
4246,CUST04246,Kirsten,Figueroa,gonzalezdavid@example.net,Platinum,Premium,East
4247,CUST04247,Mark,Mendoza,ejackson@example.com,Platinum,Premium,West
4248,CUST04248,Kelly,Moore,armstrongryan@example.com,Bronze,Standard,South
4249,CUST04249,Melinda,Smith,paulestrada@example.net,Bronze,Premium,South
4250,CUST04250,Tabitha,Torres,bbenjamin@example.org,Silver,Standard,West
4251,CUST04251,Wayne,Anderson,melinda88@example.com,Platinum,Premium,East
4252,CUST04252,Herbert,Bradley,laura60@example.com,Silver,Premium,South
4253,CUST04253,Kenneth,Lyons,sarajones@example.com,Gold,Standard,North
4254,CUST04254,Sandra,Cannon,johnweber@example.net,Bronze,Standard,North
4255,CUST04255,Karen,Brown,traviswagner@example.net,Silver,Wholesale,North
4256,CUST04256,Mark,Burch,matthew34@example.net,Gold,Premium,East
4257,CUST04257,Gregory,Charles,martinnicole@example.com,Gold,Standard,West
4258,CUST04258,Margaret,Deleon,cheryl83@example.net,Gold,Standard,South
4259,CUST04259,Hector,Price,davishannah@example.org,Platinum,Wholesale,West
4260,CUST04260,Daisy,Jefferson,schwartzdonald@example.org,Gold,Wholesale,East
4261,CUST04261,Tamara,Nunez,kpope@example.net,Gold,Premium,South
4262,CUST04262,Dustin,Perry,jeanmccoy@example.com,Silver,Wholesale,East
4263,CUST04263,Gregory,Garcia,fosterdana@example.net,Silver,Wholesale,East
4264,CUST04264,Yvonne,Hernandez,christinewalker@example.org,Bronze,Wholesale,North
4265,CUST04265,Mark,Bowman,nsandoval@example.net,Bronze,Premium,East
4266,CUST04266,Michael,Morgan,gordonsydney@example.com,Platinum,Premium,South
4267,CUST04267,Tyler,Hart,campbellmichael@example.net,Platinum,Standard,West
4268,CUST04268,Maureen,Benson,vanessahale@example.net,Silver,Standard,West
4269,CUST04269,Lisa,Moss,amanda25@example.net,Gold,Standard,East
4270,CUST04270,Cindy,Allen,broberts@example.com,Platinum,Standard,North
4271,CUST04271,Teresa,Smith,jackson17@example.com,Platinum,Premium,North
4272,CUST04272,Sharon,Hunter,mmorris@example.net,Gold,Wholesale,South
4273,CUST04273,Paige,Cochran,lindsey67@example.net,Silver,Standard,West
4274,CUST04274,Debra,White,sparker@example.net,Gold,Premium,South
4275,CUST04275,Lisa,Caldwell,amanda66@example.org,Silver,Standard,South
4276,CUST04276,Jerome,Wolfe,zwallace@example.net,Gold,Premium,South
4277,CUST04277,Victoria,Parker,ztran@example.net,Silver,Standard,South
4278,CUST04278,Kristine,Parks,brittanywalker@example.net,Silver,Wholesale,North
4279,CUST04279,Don,Nolan,odonnellkimberly@example.net,Gold,Premium,East
4280,CUST04280,Susan,Sims,andre32@example.com,Silver,Wholesale,West
4281,CUST04281,Shelly,Perez,keith05@example.org,Silver,Premium,South
4282,CUST04282,Sydney,Schwartz,kmorgan@example.net,Gold,Wholesale,East
4283,CUST04283,Austin,Hoover,mckenzie51@example.com,Bronze,Standard,West
4284,CUST04284,Cole,Ortiz,smithjohn@example.org,Gold,Premium,North
4285,CUST04285,Emma,Snyder,tclark@example.net,Platinum,Premium,North
4286,CUST04286,Courtney,Evans,cynthiadavis@example.org,Gold,Standard,West
4287,CUST04287,Megan,Watson,xvaughn@example.com,Bronze,Wholesale,South
4288,CUST04288,James,Nash,doylewalter@example.com,Platinum,Wholesale,North
4289,CUST04289,Stephen,Martin,steven41@example.org,Gold,Standard,North
4290,CUST04290,Jeffrey,Coleman,nicholsemily@example.net,Silver,Wholesale,East
4291,CUST04291,Susan,Douglas,douglas86@example.com,Bronze,Premium,West
4292,CUST04292,Timothy,Copeland,polsen@example.com,Platinum,Premium,North
4293,CUST04293,Joshua,Mason,sjimenez@example.com,Platinum,Standard,East
4294,CUST04294,Leah,Sanchez,ramosamanda@example.org,Bronze,Wholesale,North
4295,CUST04295,Katelyn,Cole,qhicks@example.org,Platinum,Standard,North
4296,CUST04296,Ruben,Wright,suttondiana@example.net,Platinum,Standard,North
4297,CUST04297,Nancy,Miller,john60@example.org,Platinum,Wholesale,East
4298,CUST04298,William,Stafford,ureid@example.org,Silver,Wholesale,West
4299,CUST04299,Charlotte,Cox,hilljennifer@example.com,Bronze,Standard,North
4300,CUST04300,Brandon,Herrera,devin97@example.org,Silver,Premium,West
4301,CUST04301,Jeffrey,Frye,david18@example.com,Platinum,Premium,South
4302,CUST04302,Cynthia,Price,lawrence37@example.com,Gold,Standard,North
4303,CUST04303,Stephanie,Young,buckmatthew@example.org,Platinum,Wholesale,East
4304,CUST04304,Scott,Buckley,richardnewman@example.com,Gold,Standard,South
4305,CUST04305,David,Jones,steven86@example.org,Bronze,Standard,West
4306,CUST04306,Samuel,Edwards,rwilliams@example.com,Gold,Premium,West
4307,CUST04307,Alicia,Wright,fcallahan@example.com,Silver,Standard,North
4308,CUST04308,Kelly,Powers,cainruth@example.com,Gold,Premium,East
4309,CUST04309,Elizabeth,Cox,nelsonmichelle@example.org,Bronze,Standard,West
4310,CUST04310,Michael,Aguilar,connie05@example.com,Platinum,Premium,South
4311,CUST04311,Bradley,Long,ramirezlaura@example.org,Gold,Standard,West
4312,CUST04312,Randy,Liu,staffordscott@example.net,Silver,Standard,West
4313,CUST04313,Tiffany,Gray,andrewsandrea@example.org,Platinum,Premium,East
4314,CUST04314,Sharon,Keith,emily83@example.com,Bronze,Wholesale,West
4315,CUST04315,Timothy,Perkins,william63@example.com,Gold,Premium,North
4316,CUST04316,Nicholas,Goodwin,brandon33@example.org,Platinum,Standard,North
4317,CUST04317,Gerald,Hall,marynelson@example.com,Bronze,Wholesale,North
4318,CUST04318,Michael,Hernandez,perezcorey@example.com,Silver,Premium,North
4319,CUST04319,Destiny,Mathews,markwagner@example.net,Platinum,Standard,East
4320,CUST04320,Anthony,Peterson,carterchristy@example.org,Platinum,Wholesale,East
4321,CUST04321,Jacqueline,Knight,lodonnell@example.com,Gold,Wholesale,South
4322,CUST04322,Allison,Hurst,jordanbranch@example.net,Platinum,Wholesale,North
4323,CUST04323,Robert,Chung,annawelch@example.net,Silver,Premium,West
4324,CUST04324,Michael,Barker,brandi91@example.net,Bronze,Standard,West
4325,CUST04325,Gary,Washington,fbarr@example.org,Bronze,Premium,North
4326,CUST04326,Robert,Hughes,jross@example.org,Silver,Premium,East
4327,CUST04327,Troy,Mcintyre,yli@example.com,Silver,Standard,South
4328,CUST04328,Danielle,Johnson,matthewsadrian@example.com,Silver,Premium,North
4329,CUST04329,Thomas,Atkins,richard99@example.net,Bronze,Wholesale,West
4330,CUST04330,Wesley,Perez,vwagner@example.org,Silver,Premium,North
4331,CUST04331,Leslie,Fitzpatrick,lisa77@example.org,Silver,Wholesale,East
4332,CUST04332,Paula,Snyder,andrew75@example.org,Platinum,Standard,North
4333,CUST04333,Andrea,Phillips,elizabethsmith@example.net,Platinum,Standard,East
4334,CUST04334,Dillon,Hanson,debramiller@example.net,Silver,Standard,South
4335,CUST04335,Taylor,Hood,jennifermaldonado@example.com,Silver,Standard,West
4336,CUST04336,Timothy,Ware,allenjohn@example.net,Silver,Standard,East
4337,CUST04337,Lacey,Jones,patriciarodriguez@example.com,Platinum,Standard,East
4338,CUST04338,Brian,Barr,bairdandrew@example.org,Gold,Standard,South
4339,CUST04339,Joseph,Soto,dalehughes@example.org,Gold,Wholesale,East
4340,CUST04340,Sarah,Estrada,patriciasaunders@example.com,Gold,Wholesale,South
4341,CUST04341,Donald,Ellison,david10@example.net,Silver,Wholesale,South
4342,CUST04342,Isaiah,Jones,olsoncharles@example.org,Bronze,Wholesale,East
4343,CUST04343,Dwayne,Smith,maychristina@example.com,Platinum,Standard,North
4344,CUST04344,Beverly,Wang,mariagarner@example.org,Silver,Wholesale,South
4345,CUST04345,Kenneth,Stewart,eperez@example.com,Bronze,Standard,North
4346,CUST04346,Kayla,Lewis,davidwilliams@example.com,Platinum,Standard,West
4347,CUST04347,Natalie,Villarreal,johnsonmichelle@example.com,Gold,Standard,East
4348,CUST04348,Christina,Gomez,palmerdylan@example.net,Bronze,Standard,South
4349,CUST04349,Jason,Sanchez,glenrichardson@example.org,Bronze,Wholesale,East
4350,CUST04350,Kevin,Gonzalez,john95@example.org,Platinum,Premium,North
4351,CUST04351,Miguel,Hodges,thomasdavid@example.net,Gold,Wholesale,West
4352,CUST04352,Daniel,Morgan,paulmejia@example.net,Platinum,Wholesale,East
4353,CUST04353,Allison,Johnston,mhopkins@example.com,Bronze,Wholesale,West
4354,CUST04354,Terri,Lane,claudiabrown@example.com,Gold,Premium,South
4355,CUST04355,Melissa,Harvey,latoya17@example.com,Bronze,Premium,North
4356,CUST04356,Kayla,Pennington,mle@example.org,Platinum,Premium,South
4357,CUST04357,William,Miller,maldonadodanny@example.org,Platinum,Premium,East
4358,CUST04358,Andrea,Weaver,joseph98@example.com,Gold,Wholesale,East
4359,CUST04359,Vanessa,Shepard,maysclaire@example.com,Silver,Premium,West
4360,CUST04360,James,Adams,melissathomas@example.org,Bronze,Wholesale,East
4361,CUST04361,Suzanne,Gonzales,amandabryant@example.net,Bronze,Standard,South
4362,CUST04362,Madeline,Robertson,tylerjones@example.org,Bronze,Wholesale,West
4363,CUST04363,Michelle,Robertson,mooremelissa@example.net,Gold,Standard,East
4364,CUST04364,Christopher,Rodriguez,jacqueline26@example.net,Silver,Wholesale,North
4365,CUST04365,Rebecca,Hogan,sarmstrong@example.net,Silver,Premium,West
4366,CUST04366,Heather,Caldwell,taylormiguel@example.net,Bronze,Wholesale,East
4367,CUST04367,Kimberly,Warren,tammytaylor@example.com,Platinum,Wholesale,West
4368,CUST04368,Mitchell,Vasquez,debra65@example.net,Bronze,Standard,West
4369,CUST04369,Tracy,Garcia,daniel88@example.org,Silver,Wholesale,South
4370,CUST04370,Ashley,Snyder,johnvalencia@example.com,Bronze,Standard,East
4371,CUST04371,Darlene,Pham,savagenatalie@example.org,Gold,Premium,North
4372,CUST04372,Robert,Rush,tonya25@example.com,Platinum,Standard,West
4373,CUST04373,John,Johnson,swatts@example.org,Platinum,Standard,West
4374,CUST04374,Dustin,Robinson,beansamantha@example.com,Gold,Wholesale,West
4375,CUST04375,Whitney,Watkins,spencerwebb@example.net,Platinum,Standard,East
4376,CUST04376,Sean,Melendez,joelstone@example.org,Platinum,Wholesale,North
4377,CUST04377,James,Nelson,rsantiago@example.com,Silver,Premium,North
4378,CUST04378,David,Little,amy86@example.org,Bronze,Standard,East
4379,CUST04379,Cody,Evans,rmartinez@example.net,Platinum,Premium,East
4380,CUST04380,Kathleen,Dixon,murphystacey@example.org,Gold,Wholesale,East
4381,CUST04381,Virginia,Hancock,michellenorris@example.org,Gold,Standard,East
4382,CUST04382,Stefanie,Campbell,elizabethbecker@example.net,Platinum,Standard,West
4383,CUST04383,Allison,Rodriguez,daviskristy@example.com,Gold,Standard,South
4384,CUST04384,Cynthia,Schmidt,melissaflores@example.com,Platinum,Standard,South
4385,CUST04385,Brian,Brown,bennettmelissa@example.org,Silver,Premium,South
4386,CUST04386,Elizabeth,Cox,calvinhodges@example.com,Bronze,Standard,South
4387,CUST04387,Tiffany,Hubbard,smithmark@example.com,Bronze,Premium,South
4388,CUST04388,Marissa,Garcia,lhester@example.org,Bronze,Standard,South
4389,CUST04389,Erin,Johnson,weaverbenjamin@example.net,Platinum,Premium,East
4390,CUST04390,Christopher,Robinson,jtucker@example.com,Bronze,Standard,West
4391,CUST04391,Kathryn,Green,griffinrussell@example.org,Gold,Premium,South
4392,CUST04392,Tammy,Allison,gloveremily@example.com,Platinum,Premium,East
4393,CUST04393,Travis,Hernandez,cody40@example.net,Gold,Premium,North
4394,CUST04394,Brandi,Butler,rodriguezbrandy@example.net,Platinum,Standard,South
4395,CUST04395,Sarah,Mclean,ashley68@example.net,Silver,Standard,West
4396,CUST04396,Michelle,Rubio,cnorman@example.com,Bronze,Standard,South
4397,CUST04397,Amanda,Dixon,lisa68@example.com,Gold,Standard,West
4398,CUST04398,Debra,Woodard,qsullivan@example.org,Bronze,Standard,West
4399,CUST04399,Randy,Ponce,austinboyd@example.com,Platinum,Premium,South
4400,CUST04400,Taylor,Clayton,lisa53@example.net,Platinum,Wholesale,North
4401,CUST04401,Savannah,Jones,spencerscott@example.net,Platinum,Premium,North
4402,CUST04402,Jennifer,Martin,collin66@example.com,Bronze,Standard,East
4403,CUST04403,Brian,Ramos,griffinerik@example.com,Bronze,Premium,West
4404,CUST04404,Andrew,Williams,samuelcardenas@example.org,Platinum,Standard,East
4405,CUST04405,Jason,Duffy,deanna26@example.com,Silver,Standard,North
4406,CUST04406,Benjamin,Young,lisa92@example.com,Platinum,Wholesale,South
4407,CUST04407,Theresa,Hamilton,williamsashley@example.net,Bronze,Premium,East
4408,CUST04408,Tammy,Farmer,shughes@example.com,Platinum,Wholesale,East
4409,CUST04409,William,Bolton,rebecca92@example.com,Platinum,Standard,North
4410,CUST04410,Pamela,Martin,xglover@example.net,Bronze,Premium,North
4411,CUST04411,Amanda,Moore,hilldonna@example.net,Bronze,Wholesale,North
4412,CUST04412,Adrian,Gonzalez,williamsaaron@example.com,Bronze,Standard,North
4413,CUST04413,Kathleen,Bennett,pattersonmary@example.org,Bronze,Wholesale,East
4414,CUST04414,Kevin,Solis,pking@example.net,Silver,Wholesale,North
4415,CUST04415,Jason,Hernandez,mfuentes@example.net,Gold,Premium,West
4416,CUST04416,Geoffrey,Lopez,douglas96@example.org,Silver,Wholesale,South
4417,CUST04417,James,Ayala,patriciadougherty@example.net,Silver,Premium,South
4418,CUST04418,Kari,Long,tarasanders@example.net,Silver,Wholesale,South
4419,CUST04419,Bruce,Young,brandonjenkins@example.org,Bronze,Standard,South
4420,CUST04420,Daniel,Schmidt,irichardson@example.org,Bronze,Standard,South
4421,CUST04421,Melissa,Johnson,amanda37@example.org,Gold,Standard,East
4422,CUST04422,Shawna,Cantu,kimberlyfarrell@example.org,Platinum,Standard,East
4423,CUST04423,Michelle,Delacruz,thomas41@example.com,Platinum,Wholesale,East
4424,CUST04424,Heather,Jones,jimenezlori@example.com,Bronze,Wholesale,South
4425,CUST04425,Ann,Williams,nryan@example.org,Bronze,Wholesale,East
4426,CUST04426,Brittany,Kim,hmarshall@example.net,Gold,Premium,South
4427,CUST04427,Erik,Flores,samanthajimenez@example.net,Platinum,Wholesale,South
4428,CUST04428,Matthew,White,cookelizabeth@example.net,Silver,Premium,West
4429,CUST04429,Joshua,Bray,charles69@example.net,Gold,Wholesale,South
4430,CUST04430,Scott,Barker,dean67@example.net,Platinum,Premium,North
4431,CUST04431,Jordan,Patton,stephenwolfe@example.com,Bronze,Wholesale,South
4432,CUST04432,Stacey,Perez,steven44@example.net,Gold,Standard,West
4433,CUST04433,Tonya,Singleton,pcollins@example.org,Gold,Wholesale,North
4434,CUST04434,Elizabeth,Greene,award@example.org,Platinum,Premium,South
4435,CUST04435,Barry,Lee,lisa38@example.org,Silver,Standard,North
4436,CUST04436,Angel,Beck,heather13@example.com,Bronze,Wholesale,South
